anio;mes;hec_cub;;;;;;;;;;;
;julio;64,25;;;;;;;;;;;
;agosto;56,187;;;;;;;;;;;
;septiembre;49,276;;;;;;;;;;;
;octubre;44,723;;;;;;;;;;;
;noviembre;39,541;;;;;;;;;;;
;diciembre;42,281;;;;;;;;;;;
2010;enero;50,158;;;;;;;;;;;
;febrero;56,502;;;;;;;;;;;
;marzo;67,403;;;;;;;;;;;
;abril;75,757;;;;;;;;;;;
;mayo;75,482;;;;;;;;;;;
;junio;70,719;;;;;;;;;;;
;julio;61,502;;;;;;;;;;;
;agosto;54,316;;;;;;;;;;;
;septiembre;52,783;;;;;;;;;;;
;octubre;52,707;;;;;;;;;;;
;noviembre;53,777;;;;;;;;;;;
;diciembre;68,616;;;;;;;;;;;
2011;enero;82,619;;;;;;;;;;;
;febrero;86,546;;;;;;;;;;;
;marzo;87,952;;;;;;;;;;;
;abril;87,549;;;;;;;;;;;
;mayo;89,788;;;;;;;;;;;
;junio;88,155;;;;;;;;;;;
;julio;79,944;;;;;;;;;;;
;agosto;72,319;;;;;;;;;;;
;septiembre;66,458;;;;;;;;;;;
;octubre;62,744;;;;;;;;;;;
;noviembre;69,488;;;;;;;;;;;
;diciembre;69,313;;;;;;;;;;;
2012;enero;67,662;;;;;;;;;;;
;febrero;65,775;;;;;;;;;;;
;marzo;63,495;;;;;;;;;;;
;abril;66,715;;;;;;;;;;;
;mayo;68,181;;;;;;;;;;;
;junio;60,681;;;;;;;;;;;
;julio;53,777;;;;;;;;;;;
;agosto;48,62;;;;;;;;;;;
;septiembre;44,723;;;;;;;;;;;
;octubre;41,223;;;;;;;;;;;
;noviembre;46,047;;;;;;;;;;;
;diciembre;46,541;;;;;;;;;;;
2013;enero;56,66;;;;;;;;;;;
;febrero;65,18;;;;;;;;;;;
;marzo;89,07;;;;;;;;;;;
;abril;88,764;;;;;;;;;;;
;mayo;90,304;;;;;;;;;;;
;junio;87,65;;;;;;;;;;;
;julio;81,562;;;;;;;;;;;
;agosto;75,117;;;;;;;;;;;
;septiembre;70,279;;;;;;;;;;;
;octubre;69,313;;;;;;;;;;;
;noviembre;67,576;;;;;;;;;;;
;diciembre;68,181;;;;;;;;;;;
2014;enero;83,006;;;;;;;;;;;
;febrero;86,546;;;;;;;;;;;
;marzo;88,256;;;;;;;;;;;
;abril;89,583;;;;;;;;;;;
;mayo;87,65;;;;;;;;;;;
;junio;82,33;;;;;;;;;;;
;julio;75,574;;;;;;;;;;;
;agosto;68,529;;;;;;;;;;;
;septiembre;62,744;;;;;;;;;;;
;octubre;63,411;;;;;;;;;;;
;noviembre;74,299;;;;;;;;;;;
;diciembre;82,234;;;;;;;;;;;
2015;enero;86,446;;;;;;;;;;;
;febrero;86,446;;;;;;;;;;;
;marzo;88,663;;;;;;;;;;;
;abril;88,256;;;;;;;;;;;
;mayo;82,427;;;;;;;;;;;
;junio;73,937;;;;;;;;;;;
;julio;64,503;;;;;;;;;;;
;agosto;56,66;;;;;;;;;;;
;septiembre;49,937;;;;;;;;;;;
;octubre;46,329;;;;;;;;;;;
