anio;mes;hec_cub;;;;;;;;;;;
;julio;39,288;;;;;;;;;;;
;agosto;39,532;;;;;;;;;;;
;septiembre;36,627;;;;;;;;;;;
;octubre;34,671;;;;;;;;;;;
;noviembre;30,187;;;;;;;;;;;
;diciembre;20,719;;;;;;;;;;;
2010;enero;27,747;;;;;;;;;;;
;febrero;38,509;;;;;;;;;;;
;marzo;42,125;;;;;;;;;;;
;abril;43,134;;;;;;;;;;;
;mayo;44,368;;;;;;;;;;;
;junio;44,013;;;;;;;;;;;
;julio;42,844;;;;;;;;;;;
;agosto;41,134;;;;;;;;;;;
;septiembre;35,689;;;;;;;;;;;
;octubre;34,451;;;;;;;;;;;
;noviembre;35,513;;;;;;;;;;;
;diciembre;39,018;;;;;;;;;;;
2011;enero;42,411;;;;;;;;;;;
;febrero;46,887;;;;;;;;;;;
;marzo;46,825;;;;;;;;;;;
;abril;48,171;;;;;;;;;;;
;mayo;45,599;;;;;;;;;;;
;junio;47,167;;;;;;;;;;;
;julio;44,577;;;;;;;;;;;
;agosto;42,699;;;;;;;;;;;
;septiembre;39,451;;;;;;;;;;;
;octubre;36,067;;;;;;;;;;;
;noviembre;39,126;;;;;;;;;;;
;diciembre;37,324;;;;;;;;;;;
2012;enero;36,807;;;;;;;;;;;
;febrero;37,065;;;;;;;;;;;
;marzo;37,013;;;;;;;;;;;
;abril;43,425;;;;;;;;;;;
;mayo;43,63;;;;;;;;;;;
;junio;39,587;;;;;;;;;;;
;julio;40,438;;;;;;;;;;;
;agosto;41,134;;;;;;;;;;;
;septiembre;38,723;;;;;;;;;;;
;octubre;34,622;;;;;;;;;;;
;noviembre;34,231;;;;;;;;;;;
;diciembre;28,978;;;;;;;;;;;
2013;enero;38,456;;;;;;;;;;;
;febrero;40,66;;;;;;;;;;;
;marzo;48,552;;;;;;;;;;;
;abril;47,042;;;;;;;;;;;
;mayo;47,042;;;;;;;;;;;
;junio;45,508;;;;;;;;;;;
;julio;42,988;;;;;;;;;;;
;agosto;43,279;;;;;;;;;;;
;septiembre;42,901;;;;;;;;;;;
;octubre;39,86;;;;;;;;;;;
;noviembre;38,137;;;;;;;;;;;
;diciembre;38,032;;;;;;;;;;;
2014;enero;44,309;;;;;;;;;;;
;febrero;45,599;;;;;;;;;;;
;marzo;44,726;;;;;;;;;;;
;abril;43,895;;;;;;;;;;;
;mayo;42,555;;;;;;;;;;;
;junio;40,855;;;;;;;;;;;
;julio;37,637;;;;;;;;;;;
;agosto;36,499;;;;;;;;;;;
;septiembre;36,423;;;;;;;;;;;
;octubre;34,353;;;;;;;;;;;
;noviembre;37,194;;;;;;;;;;;
;diciembre;38,616;;;;;;;;;;;
2015;enero;45,357;;;;;;;;;;;
;febrero;47,636;;;;;;;;;;;
;marzo;45,508;;;;;;;;;;;
;abril;43,338;;;;;;;;;;;
;mayo;43,454;;;;;;;;;;;
;junio;40,107;;;;;;;;;;;
;julio;37,35;;;;;;;;;;;
;agosto;37,9;;;;;;;;;;;
;septiembre;34,207;;;;;;;;;;;
;octubre;34,622;;;;;;;;;;;
;noviembre;26,637;;;;;;;;;;;
;diciembre;22,813;;;;;;;;;;;
2016;enero;27,057;;;;;;;;;;;
;febrero;41,698;;;;;;;;;;;
;marzo;43,134;;;;;;;;;;;
;abril;42,901;;;;;;;;;;;
;mayo;46,578;;;;;;;;;;;
;junio;48,203;;;;;;;;;;;
;julio;42,699;;;;;;;;;;;
;agosto;41,078;;;;;;;;;;;
;septiembre;40,244;;;;;;;;;;;
;octubre;39,587;;;;;;;;;;;
;noviembre;38,085;;;;;;;;;;;
;diciembre;33,772;;;;;;;;;;;
2017;enero;33,485;;;;;;;;;;;
;febrero;44,131;;;;;;;;;;;
;marzo;41,218;;;;;;;;;;;
;abril;40,134;;;;;;;;;;;
;mayo;42,239;;;;;;;;;;;
;junio;38,589;;;;;;;;;;;
;julio;32,869;;;;;;;;;;;
;agosto;31,619;;;;;;;;;;;
;septiembre;31,098;;;;;;;;;;;
;octubre;32,309;;;;;;;;;;;
;noviembre;30,54;;;;;;;;;;;
;diciembre;32,494;;;;;;;;;;;
2018;enero;29,664;;;;;;;;;;;
;febrero;27,911;;;;;;;;;;;
;marzo;44,25;;;;;;;;;;;
;abril;45,146;;;;;;;;;;;
;mayo;37,953;;;;;;;;;;;
;junio;38,456;;;;;;;;;;;
;julio;35,239;;;;;;;;;;;
;agosto;36,244;;;;;;;;;;;
;septiembre;37,428;;;;;;;;;;;
;octubre;38,429;;;;;;;;;;;
;noviembre;38,589;;;;;;;;;;;
;diciembre;38,164;;;;;;;;;;;
2019;enero;37,533;;;;;;;;;;;
;febrero;42,296;;;;;;;;;;;
;marzo;41,585;;;;;;;;;;;
;abril;41,05;;;;;;;;;;;
;mayo;42,728;;;;;;;;;;;
;junio;42,039;;;;;;;;;;;
;julio;39,234;;;;;;;;;;;
